aeg|time|время|Zeit|aika|1
taotlus|application|ходатайство, заявка|Antrag|hakemus|17
teenindama|to service|обслуживать|bedienen|palvella|17
teenustasu|service fee|стоимость услуги|Bearbeitungsgebühr|palvelumaksu|17
tähitud|registered mail|заказной|Einschreiben|kirjattu|17
täitma|to fill out, fill in|заполнять|füllen, ausfüllen|täyttää|17
udu|fog|туман|Nebel|sumu|17
võimalik|possible|возможно|möglich|17
välimus|appearance|внешность, вид|das Äußere|ulkonäkö|17
õhk|air|воздух|Luft|ilma|17
üle kandma|to transfer|переводить|überweisen|siirtää|17
ülekanne|bank transfer, transfer|банковский перевод, перевод|Überweisung|siirto|17
alla hindama|to discount|уценять|im Preis heruntersetzen|alentaa|18
eelistama|to prefer|предпочитать|bevorzugen|suosia|18
eksima|to make a mistake, to be wrong, to get lost|ошибаться, заблуждаться|irren, sich verirren|eksyä, erehtyä|18
hull|crazy|сумашедший|verrückt|hullu|18
hõbe|silver|серебро|Silber|hopea|18
jakk|jacket|кофта, жакет|Jacke|jakku, pusakka|18jalatsid|footwear|обувь|Schuhe|kenkä|18
jope|coat, windbreaker|куртка|Jacke, Anorak|takki|18
kaabu|man’s hat|шляпа, мужская шляпа, шляпа мужская|Hut|hattu|18
kampsun|sweater, cardigan|свитер|Pullover|neule, villatakki|18
kandma|to wear|носить|tragen|kantaa|18
kangas|fabric|ткань|Stoff|kangas|18
kaustik|notebook|толстая тетрадь|Notizblock|muistivihko, lehtiö|18
kestma|to last; continue|длиться|dauern|kestää|18
kilekaaned|plastic sleeve|пластиковая папка|Aktenhülle|muovikannet|18
king|shoe|ботинок|Schuh|kenkä|18
kinnas|glove, mitten|рукавица, варежка|Handschuh|käsine|18
kinnitama|to fasten|прикреплять, закреплять|befestigen, versichern|kiinnittää|18
kirjatarbed|stationary|канцелярские товары|Schreibwaren|kirjoitustarvikkeet|18
kirju|multicolored, spotted|пёстрый|bunt|kirjava|18
klammerdaja|stapler|степлер|Hefter, Tacker|nitoja|18
kleeps|sticker|скотч, клейкая лента|Sticker|tarra|18
kleit|dress|платье|Kleid|mekko, leninki|18
kustukumm|eraser|стирательная резинка|Radiergummi|pyyhekumi|18
liim|glue|клей|Kleber, Klebe|liima|18
lips|tie|галстук|Krawatte, Schlips|solmio|18
lülitama|to switch|включать|schalten|kytkeä|18
märkmik|notebook|блокнот|Notizbuch|muistivihko|18
nupp|button|кнопка|Knopf|nuppi|18
nööp|button|пуговица|Knopf|nappi|18
paras|fit, suitable|подходящий, впору|passend|sopiva|18
pintsak|jacket, men's jacket|пиджак|Jacke|takki, pikkutakki|18
puhastama|to clean|чистить|säubern|puhdistaa|18
püksid|pants|штаны, брюки|Hose|housut|18
ruuduline|checked, checkered|клетчатый, в клетку|kariert|ruudullinen|18
röster|toaster|тостер|Toaster|leivänpaahdin, paahdin|18
saabas|сапог|Stiefel|saapas|18
seelik|skirt|юбка|Rock|hame|18
sokk|sock|носок|Socke|sukka|18
suhteliselt|comparatively|относительно|verhältnismäßig|suhteellisesti|18
teksad|jeans|джинсы|Jeans|farkut|18
triibuline|striped|полосатый, в полоску|gestreift|raidallinen|18
täpiline|dotted|пятнистый|gepunktet|pilkullinen|18
vajutama|to press|давить|drücken|painaa|18
õhuke|thin|тонкий|dünn|ohut|18
ülikond|suit, men's suit|костюм, костюм мужской, мужской костюм|Anzug|puku|18
|18
arvatavasti|probably|возможно|wahrscheinlich|luultavasti|19|19
ausalt|honestly|честно|ehrlicherweise|rehellisesti|19
ettevaatus|caution|осторожность|Vorsicht|varovaisuus|19
gripp|flu|грипп|Grippe|flunssa|19
haigus|illness, disease|болезнь|Krankheit|sairaus|19
haigeks jääma|to get sick|заболеть|krank werden|sairastua|19
hingama|to breathe|дышать|atmen|hengittää|19
hirmsasti|very much|ужасно, страшно|schrecklich|kamalasti|19
hüppama|to jump|прыгать|hüpfen, springen|hypätä|19
isik|person|персона, личность|Person|henkilö|19
jooksul|during|в течение|im Laufe, während|aikana|19
jää|ice|лёд|Eis|jää|19
jääauk|hole in the ice|прорубь|Eisloch|avanto|19
kadakas|juniper|можжевельник|Wacholder|kataja|19
kaebama|to complain|жаловаться|sich beklagen|valittaa|19
kartma|to be afraid|бояться|fürchten|pelätä|19
kask|birch|берёза|Birke|koivu|19keha|body|тело|Körper|keho|19
kehvasti|badly|плохо|schlecht, erbärmlich|kehnosti|19
kops|lung|лёгкое|Lunge|keuhko|19
kopsupõletik|pneumonia|пневмония|Lungenentzündung|keuhkokuume|19
kraadima|to measure temperature|измерять температуру|Fieber messen|mitata kuume|19
kummel|chamomile|ромашка|Kamille|kamomilla|19
kurk|throat|горло|Hals|kurkku|19
kõht|stomach, belly|живот|Bauch|vatsa|19
kõrge|high|высокий|hoch|korkea|19
köha|cough|кашель|Husten|yskä|19
külg|side|сторона, бок|Seite|kylki, sivu|19
lutikas|bedbug|клоп|Wanze|lutikka|19
lõhn|smell|запах|Geruch|tuoksu|19
meelega|on purpose|намеренно|absichtlich|tahallaan|19
mõõtma|to measure|измерять, мерить|messen|mitata|19
märg|wet|мокрый|nass|märkä|19
niit|thread|нить, нитка|Zwirn, Faden|lanka|19
nohu|stuffy nose, runny nose|насморк|Schnupfen|nuha|19
nutikas|smart, wise|находчивый|schlau|älykäs, nokkela|19
paha|bad|плохой, неприятный|schlecht, schlimm|paha, kehno|19
palavik|temperature, fever|температура|Fieber|kuume|19
patsient|пациент|Patient|potilas|19
pehme|soft|мягкий|weich|pehmeä|19
pisik|virus, bacteria|микроб|Bazillus|mikrobi|19
pits|shot glass|рюмка|Schnapsglas|ryyppylasi, pikari|19
plaaster|band aid, plaster|пластырь|Pflaster|laastari|19
plomm|filling, tooth filling|пломба|Plombe|paikka, hammaspaikka|19
pääsema|to get in, to get away|попадать|reinkommen, entkommen|päästä, pelastua|19
püsti|standing|стоя|aufrecht, stehend|pystyyn, pystyssä|19
ravim|medicine|лекарство|Arznei, Medizin|lääke|19
ravima|to treat|лечить|behandeln, heilen|lääkitä|19
retsept|prescription, recipe|рецепт|Rezept|resepti|19
rikkus|wealth, riches|богатство|Reichtum|rikkaus|19
ringi käima (pea)|to be dizzy|кружиться (голова), кружиться|schwindlig sein|huimata|19
rohi|medicine|лекарство|Arznei, Heilmittel|lääke|19
salv|ointment, salve|мазь|Salbe|voide|19
side|bandage|бинт, повязка|Verband, Binde|side|19
siiski|still|всё-таки|jedoch, immerhin|sittenkin, kuitenkin|19
soovitama|to recommend|рекомендовать|empfehlen|suositella|19
süda on paha|nausea|тошнит|übel sein|voida pahoin|19
süst|injection|укол|Spritze|ruiske, pistos|19
süstal|syringe|шприц|Spritze|ruisku, lääkeruisku|19
tablett|pill, tablet|таблетка|Tablette|tabletti|19
terve|healthy|здоровый|gesund, heil|terve, koko|19
tundma|to feel, know|знать, чувствовать|kennen, fühlen|tuntea|19
tõmbama|to pull|тянуть|ziehen|vetää|19
vaene|poor|бедный|arm|köyhä|19
valutama|to ache|болеть|schmerzen|särkeä|19
valuvaigisti|painkiller|болеутоляющее средство|Schmerzmittel|särkylääke|19
valvearst|doctor on duty|дежурный врач|Arzt im Notdienst|päivystävä lääkäri|19
vastu pidama|to bear|выдержать|durchhalten|kestää|19
vastuvõtt|reception|приём|Empfang|vastaanotto|19
vereproov|blood test|анализ крови|Blutprobe|verikoe|19
vererõhk|blood pressure|кровяное давление|Blutdruck|verenpaine|19
veri|blood|кровь|Blut|veri|19
viht|whisk|веник|Birkenzweig|vihta, vasta|19
viin|vodka|водка|Wodka|viina, votka|19
visiit|visit, doctor's visit|визит|Hausvisite|vierailu|19ülejäänu|the rest, the rest of|прочий, остальной|Überbleibsel, Rest|ylijäämä, tähde|19
ala|area|местность, территория|Gebiet, Bereich|alue|20
esiiste|front seat|переднее сидение|Vordersitz|etuistuin|20
esitama|to present|предъявлять|aufführen, einreichen|esittää|20
hirm|fear|страх, ужас|Angst|kauhu, pelko|20
hoiatama|to warn|предупреждать|warnen, mahnen|varoittaa|20
hoiatus|warning, notice|предупреждение|Warnung|varoitus|20
hunt|wolf|волк|Wolf|susi|20
ilves|lynx|рысь|Luchs|ilves|20
juhe|cord|провод|Kabel|johto|20
kaotama|to lose|потерять|20
karv|fur|мех|Fell|karva|20
kiirustama|to hurry|спешить|sich beeilen|kiirehtiä|20
kinni jääma|to get stuck|застревать|stecken bleiben|jäädä kiinni|20
kokku põrkama|to bump into|сталкиваться|zusammenstoßen|törmätä|20
korda tegema|to repair|чинить|reparieren|järjestää|20
korrapidaja|steward|дежурный|Ordner|järjestyksenvalvoja|20
kukkuma|to fall|падать|fallen|pudota|20
käpp|paw|лапа|Pfote|käpälä, tassu|20
liin|line|линия|Linie|linja|20
lukk|lock, zipper|замок, молня|Schloss, Reissverschluss|lukko, vetokettju|20
läbi laskma|to leak|пропускать|lecken|päästää|20
naeratama|to smile|улыбаться|lächeln|hymyillä|20
päästeamet|rescue service|служба спасения|Rettungsdienst|pelastuspalvelu|20
päästja|rescuer|спасатель|Retter|pelastaja|20
radiaator|radiator|радиатор, батарея|Heizkörper, Heizung|lämpöpatteri|20
selgitama|to explain|объяснять|erklären|selittää|20
toode|product|изделие, продукт|Produkt, Erzeugnis|tuote|20
torm|storm|шторм|Sturm|myrsky|20
toru|pipe|труба, трубка|Rohr|putki|20
torulukksepp|plumber|сантехник|Klempner|putkiasentaja|20
traat|wire|проволока, провод|Draht|metallilanka|20
trahv|fine|штраф|Strafe, Geldstrafe|sakko, rangaistus|20
turvavöö|seat belt|ремень безопасности|Sicherheitsgurt|tuvavyö|20
tähelepanelik|observant, attentive|внимательный|aufmerksam|tarkkaavainen|20
uputus|flood|потоп, наводнение|Flut|tulva|20
vaevatasu|reward|компенсация|Belohnung|vaivanpalkka|20
vald|rural municipality|волость|Landkreis|kunta|20
varastama|to steal|воровать|stehlen|varastaa|20
veekogu|body of water|водоём|Gewässer|vesistö|20
vigastama|to injure|повреждать|verletzen|vahingoittaa|20
viskama|to throw|бросать|werfen|heittää|20
võõras|unknown, strange|чужой|fremd, unbekannt|vieras, tuntematon|20
võitma|to win|побеждать|gewinnen|voittaa|20
õhtupoolik|afternoon|послеобеденное время|Nachmittag|iltapäivä|20
õnnetus|accident|несчастье, авария|Unglück, Unfall|onnettomuus|20
alluv|subordinate|подчинённый|Untergebener|alainen|21|21
aruanne|отчёт, ведомость|Bericht, Report|selonteko|21
arutama|to discuss|обсуждать|besprechen, erörtern|pohtia, harkita|21
avaldus|application|заявление|Antrag|lausunto, hakemus|21
eesmärk|aim, goal, purpose|цель, назначение|Ziel|tavoite, tarkoitus|21
enamasti|mostly|в основном|meistens|enimmäkseen|21
harjuma|to get used to|привыкать|sich gewöhnen|tottua|21
harva|rarely|редко, изредка|selten|harvoin|21
kaasas olema|to have with|иметь с собой|dabei haben|olla mukana|21
juhataja|manager|заведующий|Leiter, Führungskraft|johtaja|21keskkond|environment|среда|Umwelt|ympäristö|21
kogemus|experience|опыт|Erfahrung|kokemus|21
kohustus|responsibility, duty|обязанность|Pflicht|velvollisuus|21
kolleeg|colleague|коллега|Kollege|kollega|21
kollektiiv|collective|коллектив|Kollektiv|kollektiivi|21
komandeering|business trip|командировка|Geschäftsreise|työmatka, virkamatka|21
koolitus|training|обучение|Schulung|koulutus|21
koosolek|meeting|собрание|Meeting|kokous, palaveri|21
korraldama|to arrange|организовывать|veranstalten, regeln|järjestää|21
meeleolu|spirits; mood|настроение|Stimmung|mieliala|21
nõnda|so|так, таким образом|so, also|niin, sillä tavalla|21
nõupidamine|meeting|совещание, совет|Tagung|neuvottelu|21
oskus|skill|умение, владение|Fähigkeit|taito|21
otsekohe|immediately|сразу|sofort|heti, oikopäätä|21
otsustama|to decide|принимать решение|entscheiden|päättää|21
paindlik|flexible|гибкий|biegsam, flexibel|taipuisa, joustava|21
peamiselt|mainly|преимущественно|hauptsächlich|pääosin|21
pingeline|tense; intensive|напряженный|angespannt, intensiv|jännittynyt, kireä|21
rahul|satisfied|доволен|zufrieden|tyytyväinen|21
suhted|relationships|отношения|Beziehungen|suhteet|21
suhtlema|to communicate|общаться|kommunizieren|kommunikoida|21
teenima|to earn|зарабатывать|verdienen|ansaita|21
tegelema|to deal with|заниматься|sich mit etw. beschäftigen toimia, harjoittaa|21
toimuma|to take place|происходить|passieren|tapahtua|21
tootmine|production|производство|Herstellung, Produktion|tuottaa|21
täht|letter, star|буква, звезда|Buchstabe, Stern|kirjain|21
tähtaeg|deadline|срок|Frist|määräaika|21
tööriist|tool; instrument|инструмент|Werkzeug, Instrument|työkalu|21
vahel|sometimes|иногда|manchmal|joskus|21
vahetus|shift, change|смена, обмен|Schicht, Wechsel|vaihto, vuoro|21
vaimne|mental|умственный, духовный|geistig, intellektuell|henkinen, hengen-|21
võimalus|possibility, chance|возможность, шанс|Möglichkeit|mahdollisuus|21
välissuhted|foreign affairs|зарубежные отношения|Außenbeziehungen|ulkomaansuhteet|21
ülemus|boss, chief|начальник, начальница|Vorgesetzter, Chef|esimies, päällikkö|21
üritama|to try|стараться, пытаться|versuchen|yrittää|21
üritus|event|мероприятие|Veranstaltung, Event|yritys, asia|21
ainuke|only, sole|единственный|einzige, einziger, einziges|ainoa|22
arg|shy|робкий, трусливый|schüchtern, feige|arka, pelokas|22
armuma|to fall in love|влюбиться|sich verlieben|rakastua|22
arvamus|opinion|мнение, отзыв|Ansicht, Meinung|mielipide|22
aus|honest|честный|ehrlich|reilu, rehellinen|22
elamus|experience|впечатление|Erlebnis|elämys|22
iseloom|personality|характер|Persönlichkeit|luonne|22
julge|brave|смелый, храбрый|tapfer|rohkea|22
jutukas|talkative, chatty|разговорчивый|gesprächig|puhelias|22
katki tegema|to break|сломать|zerbrechen|rikkoa|22
keeruline|complicated|сложный|schwierig|monimutkainen|22
kuld|gold|золото|Gold|kulta|22
kurb|sad|грустный|traurig|surullinen|22
kõhn|skinny|худой, худощавый|schmal, mager, dünn|laiha|22
lõbus|joyful|радостный, весёлый|lustig, fröhlich|hauska|22
lapsepõlv|childhood|детство|Kindheit|lapsuus|22
maastik|landscape|ландшафт, пейзаж|Landschaft|maasto, maisema|22
madal|low|низкий|niedrig|matala|22
merisiga|guinea pig|морская свинка|Meerschweinchen|marsu|22
mõis|manor|мыза, имение|Gutshof|kartano|22
mõju|influence|влияние|Einfluss|vaikutus|22nautima|to enjoy|наслаждаться|genießen|nauttia|22
neiu|young woman|девушка|junge Frau|neiti, neito|22
nõu andma|to advice|советовать|beraten|neuvoa|22
osalema|to participate|участвовать|teilnehmen|osallistua|22
osavõtt|participation|участие|Teilnahme|osanotto|22
pink|bench|скамейка, лавка|Bank|penkki|22
põder|moose|лось|Elch|hirvi|22
põhjendama|to reason|обосновывать|begründen|perustella|22
rumal|not smart|глупый|dumm, töricht|tyhmä, typerä|22
röövel|thief|разбойник, грабитель|Dieb, Räuber|rosvo|22
saabuma|to arrive|прибывать|ankommen|saapua|22
seiklus|adventure|приключение|Abenteuer|seikkailu|22
sõnum|message|сообщение, известие|Nachricht|viesti|22
tujukas|moody|kапризный, обидчивый|launisch|oikullinen|22
tutvustama|to introduce|знакомить|bekannt machen|tutustua, esitellä|22
tõsine|serious|серьёзный|ernst, seriös|vakava, totinen|22
töökas|diligent|трудолюбивый|fleißig, arbeitsam|ahkera, toimelias|22
uudishimulik|curious|любопытный|neugierig|utelias|22
vastu tulema|to meet (at airport, train station etc), to meet|встречать|abholen|tulla vastaan|22
vikerkaar|rainbow|радуга|Regenbogen|sateenkaari|22
ühendama|to connect|соединять|verbinden|yhdistää|22
alla võtma|to lose weight|сбрасывать вес|abnehmen|laihtua|23|23
avastama|to discover|обнаруживать|entdecken|keksiä, löytää|23
daam|lady, madam|дама|Dame|nainen|23
harjumus|habit|привычка|Gewohnheit|tottumus|23
juurde võtma|to put on weight|набирать вес|zunehmen|lihoa|23
jõusaal|fitness club, gym|тренажёрный зал|Fitnessstudio|kuntosali|23
järele tulema|to pick up|заехать (за кем-либо), заехать|abholen|tulla hakemaan|23
karastusjook|soft drink|прохладительный напиток|Erfrischungsgetränk|virvoitusjuoma|23
kergejõustik|athletics|легкая атлетика|Leichtathletik|yleisurheilu|23
kokku kukkuma|to collapse|свалиться|zusammenbrechen|lyyhistyä|23
koobas|cave|нора, пещера|Höhle|luola|23
kurat|devil|чёрт|Teufel|piru, perkele|23
lahti saama|to get rid of|избавиться|loswerden|päästä irti|23
langema|to fall|спускаться, падать|fallen, sinken|pudota, painua|23
loobuma|to give up|отказаться|aufgeben|luopua|23
lubadus|promise|обещание|Versprechen|lupaus|23
maha jätma|to leave|оставлять|verlassen|luopua, hylätä|23
matkama|to hike|путешествовать|wandern|retkeillä|23
muinasjutt|fairy tale|сказка|Märchen|satu|23
mõistus|intellect, mind|разум, ум, рассудок|Vernunft, Verstand|järki, äly|23
piisav|sufficient|достаточный|ausreichend, genug|riittävä|23
põrgu|hell|ад, преисподня|Hölle|helvetti|23
rasv|fat|жир|fett|rasva|23
selguma|to turn out|выясняться|sich klären|selvitä|23
spordiala|type of sport|вид спорта|Sportart|urheilulaji|23
tõstma|to lift|поднимать|heben|nostaa|23
vaim|spirit|дух|Geist|henki, sielu, haamu|23
astuma|to step|шагать|treten, schreiten|astua|24
fuajee|lobby|фойе|Eingangshalle, Foyer|aula|24
jahe|chilly, cool|прохладный|kühl, frisch|viileä, cool|24
jätma|to leave|оставлять|lassen, verlassen|jättää|24
kindlustus|insurance|страховка|Versicherung|vakuutus|24
kohver|suitcase|чемодан|Koffer|matkalaukku|24
kuivama|to dry|сушить|trocknen|kuivua|24
kustutama|to turn off (light), to turn off|тушить|(Licht) ausschalten, ausschalten|sammuttaa (valo), sammuttaa|24käterätt|hand towel|полотенце|Handtuch|käsipyyhe|24
lahe|great, cool|просторный|toll, cool|mukava, rento|24
lahkuma|to leave|уходить|verlassen, weggehen|lähteä, poistua|24
lukku keerama|to lock|запирать|abschließen|lukita|24
makse|payment|платеж|Bezahlung|maksu|24
ookean|ocean|океан|Ozean|valtameri|24
pagas|luggage|багаж|Gepäck|matkatavarat, matkatavara|24
piirkond|area|край, район|Gebiet, Gegend|alue|24
põlema|to burn|гореть|brennen|palaa|24
põnev|exciting|увлекательный|spannend|jännittävä|24
reisisaatja|travel guide|попутчик|Reiseführer|matkaopas|24
rest|towel rack|вешалка для полотенца|Handtuchablage|ritilä, jäännöspala|24
rätik|towel|полотенце|Handtuch|pyyhe|24
tunduma|to seem|казаться|scheinen|tuntua|24
tärn|star (hotel), star|звёздочка|Stern (Hotel), Stern|tähti|24
vajutama|to press|нажимать|drücken|painaa|24
elamus|experience|впечатление|Erlebnis|elämys|25
ennustama|to predict|предсказывать|vorhersagen|ennustaa|25
eriline|special|особенный|besonders|erityinen|25
erinema|to differ|отличаться|sich unterscheiden|erota, poiketa|25
etendus|performance|представление|Aufführung|esitys|25
habe|beard|борода|Bart|parta|25
hobune|horse|лошадь|Pferd|hevonen|25
jaaniuss|glowworm|светлячок|Glühwürmchen|kiiltomato|25
kallas|seashore|берег|Ufer|ranta, äyräs|25
kari|herd, cattle|скот|Herde|lauma|25
kavatsema|to intend|намереваться|planen, vorhaben|suunnitella, aikoa|25
kitsas|narrow|узкий|eng|ahdas, kapea|25
koostama|to compile|составлять|zusammenstellen|laatia, koostaa|25
kukkel|bun|булочка|Brötchen|sämpylä|25
kuuluma|to belong|принадлежать|gehören|kuulua|25
kuusk|fir, spruce|ель|Fichte|kuusi|25
laht|bay, gulf|залив|Bucht|lahti|25
ligi|almost|почти, близко|fast, nah|lähellä, liki|25
lipp|flag|флаг|Fahne|lippu|25
majutus|accommodation|проживание|Unterkunft|majoitus|25
metsik|wild|дикий|wild, wüst|kesytön, villi, raju|25
mälestus|memory|воспоминание|Erinnerung|muisto|25
mänd|pine|сосна|Kiefer|mänty|25
paat|boat|лодка|Boot|vene, paatti|25
paik|place, spot|место|Ort, Stelle, Platz|paikka, kohta|25
piir|boarder|граница|Grenze|raja|25
porine|muddy|грязный, слякотный|schmutzig, dreckig|kurainen|25
põld|field|поле|Feld, Acker|pelto|25
rand|beach|пляж|Strand|ranta|25
reisisiht|travel destination|место назначения|Reiseziel|määränpää|25
soo|swamp|болото|Sumpf|suo|25
sõnajalg|fern|папоротник|Farnkraut|sananjalka|25
sündmus|event|событие|Ereignis|tapahtuma, tapaus|25
teeviit|road sign|дорожный указатель|Wegweiser|tienviitta|25
tehas|factory, plant|завод|Werk, Betrieb|tehdas|25
telk|tent|палатка|Zelt|teltta|25
tuntud|well-known|известный|bekannt|tunnettu|25
vastlad|Shrove Tuesday|масленица|Fasching|laskiainen|25
õis|blossom|цветок|Blüte|kukka|25
ööbima|to spend a night|ночевать|gut bekannt|yöpyä|25
ärkamine|awakening|пробуждение|Erwachen|herääminen|25
